training/training	SRR5891912	SRR5892053	SRR10741173	SRR5891909	SRR5891915	SRR5891916	SRR8835143	SRR5891950	SRR5891951	SRR5892016	SRR5892018	SRR5892021	SRR14617990	SRR14618001	SRR14618012	SRR14618021	SRR14618023	SRR14618024	SRR14618026	SRR14618038	SRR14618039	SRR14618054	SRR14618074	SRR14618085	SRR14618087	SRR14618090	SRR14618101	SRR5891914	SRR14617991	SRR14618014	SRR14618016	SRR14618017	SRR14618019	SRR14618070	SRR14618071	SRR14618072	SRR14618073	SRR14618075	SRR14618079	SRR14618081	SRR14618082	SRR14618084	SRR14618086	SRR5891799	SRR5891805	SRR5891903	SRR5891920	SRR8835167	SRR5891873	SRR5891700	SRR5891755	SRR14617982	SRR14617985	SRR14617986	SRR14618040	SRR14618041	SRR14618042	SRR14618044	SRR14618046	SRR14618047	SRR14618057	SRR14618110	SRR14618111	SRR5891919	SRR10741171	SRR10741172	SRR11078313	SRR14617983	SRR14617999	SRR14618011	SRR14618015	SRR14618030	SRR14618045	SRR14618049	SRR14618050	SRR14618053	SRR14618055	SRR14618056	SRR14618059	SRR14618064	SRR14618065	SRR14618107	SRR7662554	SRR7662556	SRR8699312	SRR11078309	SRR11078312	SRR5891798	SRR5891917	SRR5892051	SRR7662543	SRR7662555	SRR7662546	SRR7662555	SRR14618103	SRR14618104	SRR14618105	SRR14618108	SRR14617989	SRR14617996	SRR14617997	SRR14617998	SRR14618000	SRR14618003	SRR14618005	SRR14618006	SRR14618008	SRR14618009	SRR14618010	SRR14618061	SRR14618062	SRR14618066	SRR14618067	SRR14618068	SRR14618031	SRR14618032	SRR14618033	SRR14618034	SRR14618088	SRR14618089	SRR14618091	SRR14618092	SRR14618094	SRR14618095	SRR14618096	SRR14618097	SRR14618099	SRR14618100	SRR5891622	SRR5627788	SRR10741175	SRR5891650	SRR5891651	SRR5891652	SRR5891653	SRR6156375	SRR8699314	CRR493609	CRR493665	CRR493772	CRR493807	CRR493832	CRR494031	CRR494310	CRR494509	CRR494572	CRR494592	CRR494800	CRR494802	CRR495014	CRR495154	CRR495378	CRR495613	CRR495796	CRR495808	CRR495837	CRR495860	CRR495895	CRR495935	CRR495956	CRR495997	CRR496640	CRR496656	CRR496761	CRR496770	CRR496966	CRR497178	CRR497209	CRR497295	CRR497321	CRR497336	CRR497525	CRR497853	CRR498142	CRR498226	CRR498282	CRR498575	CRR499508	SRR5891628	SRR5891801
CRR495014	0.27027	0.266557	0.224839	0.267139	0.26196	0.248064	0.313393	0.323372	0.317201	0.308999	0.339389	0.31045	0.277797	0.270188	0.268517	0.27294	0.264897	0.268388	0.263873	0.266083	0.284874	0.2655	0.263269	0.264739	0.267488	0.265753	0.273959	0.447678	0.257265	0.254796	0.271766	0.263065	0.265336	0.272135	0.258822	0.259393	0.256999	0.254956	0.258129	0.253707	0.274782	0.261723	0.255417	0.276012	0.308536	0.279602	0.261702	0.258784	0.313331	0.309211	0.31456	0.284508	0.281568	0.280614	0.278774	0.283629	0.285771	0.278087	0.284094	0.270156	0.28759	0.277288	0.280089	0.285202	0.289329	0.324379	0.301282	0.253691	0.240722	0.223774	0.251631	0.254925	0.262397	0.288378	0.272386	0.265125	0.268779	0.274068	0.21279	0.234251	0.231901	0.235467	0.369591	0.352573	0.348083	0.285503	0.286965	0.370611	0.263873	0.303458	0.3155	0.310131	0.34622	0.310131	0.256758	0.258832	0.264363	0.263028	0.253884	0.253484	0.249992	0.250651	0.256295	0.24942	0.249676	0.248139	0.247881	0.244017	0.255346	0.249131	0.249599	0.253229	0.252772	0.254426	0.262866	0.264563	0.260654	0.260639	0.268627	0.260281	0.263179	0.264641	0.270235	0.2608	0.262793	0.272103	0.273796	0.261526	0.310885	0.156179	0.257546	0.303823	0.270141	0.263166	0.257191	0.256655	0.436103	0.445889	0.469574	0.322405	0.479643	0.468137	0.46751	0.461604	0.454626	0.525344	0.528174	0.457053	0.457734	1	0.314016	0.470131	0.472193	0.457546	0.479008	0.486752	0.465489	0.470213	0.4641	0.447447	0.464539	0.466872	0.458645	0.472458	0.450811	0.461465	0.482417	0.465699	0.443911	0.452671	0.447151	0.449591	0.455589	0.464674	0.464363	0.455167	0.454668	0.470687	0.461953	0.218108
CRR495154	0.265955	0.271587	0.35406	0.271768	0.263091	0.265419	0.339306	0.276722	0.271894	0.273069	0.28626	0.271436	0.267969	0.265638	0.263991	0.267297	0.261984	0.264523	0.261399	0.262781	0.270184	0.262791	0.260815	0.262562	0.263803	0.262255	0.267245	0.311979	0.257971	0.256443	0.265502	0.261138	0.263906	0.266943	0.259031	0.259512	0.25796	0.25653	0.25851	0.255818	0.26728	0.25075	0.257027	0.27816	0.292598	0.287725	0.267955	0.258598	0.273865	0.268311	0.272347	0.272906	0.269746	0.26963	0.267781	0.271058	0.273574	0.269553	0.268997	0.253176	0.274029	0.267406	0.268754	0.273541	0.296838	0.335861	0.310655	0.25468	0.23672	0.229532	0.253714	0.261496	0.259958	0.274419	0.263372	0.262697	0.264968	0.267053	0.232921	0.237313	0.239044	0.238102	0.343926	0.307563	0.339273	0.273241	0.281676	0.298589	0.273645	0.301193	0.299613	0.295339	0.313405	0.295339	0.255167	0.256921	0.261101	0.258717	0.255802	0.241014	0.238589	0.238954	0.24261	0.23895	0.238357	0.237125	0.236986	0.235	0.24212	0.23792	0.238372	0.240798	0.240405	0.242263	0.265838	0.266621	0.264252	0.264442	0.269289	0.264961	0.267236	0.267756	0.27005	0.264088	0.265709	0.271189	0.273392	0.265292	0.271181	0.140213	0.271265	0.285364	0.277598	0.2753	0.279961	0.266999	0.317686	0.313867	0.326674	0.245258	0.319023	0.33027	0.335944	0.322143	0.318538	0.325744	0.324185	0.322569	0.322855	0.314016	1	0.3311	0.336487	0.328182	0.329153	0.317662	0.321188	0.326876	0.318919	0.315698	0.323486	0.325521	0.320425	0.319998	0.318751	0.326498	0.324464	0.313912	0.310564	0.317558	0.312741	0.311601	0.322196	0.325901	0.323435	0.315916	0.318393	0.312092	0.320368	0.234736
CRR495378	0.293116	0.289299	0.239368	0.289893	0.283656	0.267417	0.332058	0.349331	0.334062	0.332738	0.362144	0.338533	0.302726	0.293692	0.291677	0.296623	0.287198	0.291444	0.286114	0.288397	0.310389	0.288075	0.285321	0.287153	0.290414	0.288036	0.298012	0.459186	0.278891	0.276037	0.296546	0.285961	0.287937	0.295975	0.280651	0.281224	0.278571	0.276293	0.28003	0.274652	0.299135	0.285046	0.276556	0.2941	0.325139	0.299055	0.281483	0.280098	0.340629	0.332372	0.336905	0.311771	0.307785	0.306597	0.304524	0.310439	0.312863	0.303375	0.311243	0.295846	0.315422	0.30286	0.306164	0.311181	0.305061	0.335386	0.305797	0.273275	0.260663	0.240536	0.271898	0.274743	0.284267	0.316211	0.296093	0.287213	0.291507	0.298354	0.227305	0.25212	0.249918	0.253592	0.380591	0.376931	0.370298	0.308035	0.30609	0.398547	0.28491	0.322245	0.332914	0.326437	0.360711	0.326437	0.278503	0.280809	0.286703	0.285579	0.274993	0.276872	0.272871	0.273466	0.280305	0.272104	0.272726	0.270978	0.270826	0.26587	0.278906	0.272039	0.272542	0.276569	0.276087	0.278157	0.285399	0.287376	0.283007	0.283049	0.292556	0.282344	0.285899	0.287259	0.294074	0.282814	0.285061	0.29604	0.29852	0.283988	0.337517	0.16886	0.279331	0.323675	0.292516	0.284228	0.276843	0.2782	0.459045	0.470309	0.503854	0.360289	0.485723	0.488097	0.499414	0.490956	0.481588	0.491688	0.48885	0.509822	0.511073	0.470131	0.3311	1	0.490847	0.499841	0.502096	0.487602	0.503263	0.499087	0.497576	0.472304	0.529434	0.498686	0.487639	0.483721	0.479871	0.509732	0.48572	0.464982	0.44999	0.465006	0.451551	0.450049	0.494272	0.496795	0.518931	0.464957	0.483647	0.457437	0.492447	0.231931
CRR495613	0.292843	0.28899	0.239413	0.289431	0.283466	0.266695	0.325079	0.348769	0.334342	0.332219	0.361507	0.338282	0.302483	0.293465	0.291409	0.296432	0.287055	0.291332	0.286027	0.28845	0.310556	0.287995	0.285251	0.286972	0.290202	0.288127	0.298143	0.464893	0.278799	0.276082	0.297046	0.285772	0.287892	0.295932	0.28067	0.281329	0.278643	0.276436	0.280016	0.274674	0.299199	0.28523	0.276417	0.293596	0.324581	0.300618	0.280942	0.279853	0.340614	0.335059	0.338314	0.311943	0.30796	0.30688	0.304873	0.310765	0.312825	0.303591	0.311512	0.296098	0.315572	0.303261	0.306591	0.311357	0.315404	0.345697	0.325124	0.273071	0.260765	0.240631	0.271365	0.27465	0.284213	0.316649	0.296508	0.286958	0.291223	0.298113	0.227163	0.25157	0.249613	0.253538	0.402987	0.375552	0.384955	0.316826	0.316354	0.394789	0.284558	0.332994	0.335752	0.341343	0.353079	0.341343	0.278139	0.280575	0.286647	0.285388	0.274745	0.27703	0.272959	0.273678	0.280402	0.272285	0.272853	0.271034	0.271065	0.265953	0.279182	0.272222	0.27269	0.276901	0.276275	0.278303	0.28547	0.287447	0.282909	0.282778	0.292856	0.282317	0.286048	0.287443	0.294267	0.282825	0.285264	0.295829	0.298842	0.283993	0.33719	0.168951	0.279813	0.321704	0.292255	0.28422	0.276239	0.277904	0.458804	0.45885	0.480489	0.35504	0.493645	0.556461	0.55566	0.471643	0.480586	0.526296	0.525366	0.477921	0.477858	0.472193	0.336487	0.490847	1	0.521171	0.51404	0.469334	0.483624	0.487946	0.476956	0.456103	0.481587	0.487255	0.47161	0.491944	0.47288	0.491657	0.504913	0.479731	0.461687	0.472312	0.465728	0.467658	0.477881	0.509804	0.480004	0.472618	0.469616	0.476584	0.481393	0.231609
CRR495796	0.294508	0.290405	0.24007	0.291301	0.285038	0.26841	0.325437	0.349791	0.336604	0.333648	0.364898	0.339816	0.303964	0.295002	0.292593	0.297753	0.288324	0.292587	0.28721	0.289729	0.312105	0.289188	0.286496	0.288484	0.291511	0.289468	0.29946	0.463363	0.280079	0.277189	0.298172	0.287121	0.289191	0.297456	0.282051	0.282459	0.279922	0.277403	0.281401	0.276089	0.300845	0.286601	0.277644	0.295124	0.324792	0.300381	0.282681	0.281566	0.342408	0.335609	0.339321	0.313649	0.308992	0.308137	0.305856	0.312241	0.314363	0.304912	0.313074	0.297811	0.317037	0.30447	0.307994	0.312868	0.302161	0.340247	0.300244	0.274267	0.261765	0.241646	0.272504	0.275743	0.285415	0.317947	0.297615	0.288172	0.292555	0.299524	0.227917	0.252476	0.250539	0.254651	0.375042	0.379013	0.367065	0.308656	0.304401	0.397891	0.286167	0.320081	0.33185	0.327859	0.35174	0.327859	0.279167	0.281611	0.287925	0.286526	0.276057	0.278289	0.274285	0.274865	0.281764	0.273508	0.274035	0.272216	0.272009	0.267035	0.280408	0.27333	0.273839	0.27807	0.277424	0.279518	0.286718	0.288873	0.284149	0.284263	0.294243	0.283586	0.287226	0.288839	0.295446	0.284475	0.286477	0.297262	0.300145	0.285462	0.339178	0.169774	0.280645	0.321854	0.293984	0.285568	0.277791	0.279296	0.447788	0.46317	0.488885	0.358843	0.477376	0.493623	0.524358	0.482726	0.477545	0.489969	0.487049	0.492036	0.492972	0.457546	0.328182	0.499841	0.521171	1	0.503272	0.473292	0.484691	0.48636	0.485987	0.463825	0.504169	0.494274	0.488669	0.482046	0.476863	0.50275	0.487043	0.476318	0.457569	0.467809	0.466324	0.460353	0.492441	0.620757	0.493023	0.465158	0.480481	0.472946	0.494108	0.232642
CRR495808	0.293189	0.289536	0.239498	0.289984	0.283877	0.267175	0.329217	0.351658	0.339596	0.333487	0.366601	0.339529	0.302993	0.294051	0.291713	0.296696	0.287768	0.291757	0.28642	0.288905	0.310661	0.28831	0.285619	0.287331	0.290683	0.288337	0.298561	0.468053	0.27915	0.276509	0.297138	0.286522	0.288501	0.296277	0.281117	0.281643	0.279159	0.276683	0.280586	0.27508	0.299588	0.285521	0.276785	0.294496	0.327133	0.298216	0.281246	0.280259	0.341768	0.333449	0.336285	0.312662	0.308782	0.307648	0.305494	0.311486	0.313541	0.304279	0.312201	0.296608	0.316703	0.303792	0.307313	0.311994	0.305681	0.342034	0.311698	0.273558	0.261388	0.241405	0.27185	0.274912	0.284943	0.316963	0.296926	0.287277	0.291603	0.299041	0.227276	0.252365	0.249903	0.253757	0.388238	0.379785	0.36963	0.308704	0.307352	0.399381	0.284888	0.323063	0.332338	0.327682	0.356524	0.327682	0.278512	0.28098	0.287058	0.285323	0.275161	0.277461	0.273556	0.274242	0.280964	0.272929	0.273304	0.271738	0.271744	0.266599	0.279569	0.272846	0.273309	0.277434	0.276738	0.278914	0.285593	0.287752	0.283486	0.283858	0.293577	0.282639	0.286524	0.288047	0.294495	0.283517	0.285727	0.296369	0.299374	0.284357	0.337903	0.169086	0.280191	0.322	0.292574	0.28491	0.276673	0.278334	0.466894	0.46581	0.507318	0.355224	0.488543	0.508974	0.501636	0.492621	0.478272	0.547279	0.548763	0.48938	0.489905	0.479008	0.329153	0.502096	0.51404	0.503272	1	0.47589	0.486114	0.519029	0.489283	0.465185	0.508866	0.510043	0.49383	0.487075	0.485792	0.525375	0.51476	0.491981	0.45982	0.474782	0.468908	0.46809	0.485002	0.520386	0.503585	0.473617	0.479552	0.481591	0.520131	0.232079
CRR495837	0.294736	0.290812	0.240487	0.29164	0.285611	0.268379	0.322168	0.350765	0.336796	0.334138	0.361311	0.340435	0.304548	0.29584	0.29357	0.298424	0.289195	0.293237	0.287981	0.29046	0.312747	0.290025	0.287016	0.289154	0.292332	0.290077	0.300248	0.446587	0.280763	0.278027	0.298891	0.288103	0.290057	0.298216	0.282693	0.283458	0.280624	0.278286	0.281958	0.276695	0.301467	0.287336	0.278274	0.294873	0.324005	0.29889	0.282628	0.282306	0.342753	0.333869	0.33787	0.314134	0.31049	0.309218	0.307033	0.313056	0.315252	0.305687	0.313959	0.298437	0.31827	0.305407	0.30881	0.313468	0.300692	0.332054	0.299826	0.274966	0.262556	0.242256	0.273885	0.276363	0.28623	0.318896	0.298436	0.289073	0.29335	0.300374	0.228555	0.253689	0.251361	0.255515	0.361931	0.369637	0.362201	0.306082	0.302956	0.394596	0.286421	0.318086	0.332387	0.319819	0.352981	0.319819	0.280306	0.28271	0.2891	0.287589	0.276916	0.279019	0.274983	0.275612	0.282631	0.274376	0.274764	0.272991	0.272979	0.267922	0.281232	0.274187	0.274843	0.278875	0.278178	0.280477	0.287233	0.289405	0.284729	0.285095	0.294703	0.284222	0.28776	0.289266	0.295966	0.284812	0.287223	0.298008	0.300889	0.285931	0.339377	0.170152	0.281404	0.322657	0.294381	0.286045	0.277854	0.280129	0.446288	0.498486	0.503797	0.363209	0.461144	0.462659	0.468725	0.491388	0.483539	0.469281	0.465161	0.489554	0.490339	0.486752	0.317662	0.487602	0.469334	0.473292	0.47589	1	0.49293	0.488734	0.49616	0.499069	0.488191	0.472953	0.501575	0.457063	0.487128	0.49913	0.490593	0.445093	0.442129	0.447202	0.438203	0.435244	0.487496	0.474908	0.492292	0.457338	0.480611	0.442432	0.492899	0.232712
CRR495860	0.295784	0.291756	0.240866	0.292397	0.28598	0.269269	0.327785	0.352542	0.340747	0.335187	0.365507	0.34189	0.305708	0.296434	0.294268	0.299488	0.289874	0.293988	0.288871	0.291188	0.313725	0.290816	0.287714	0.289659	0.293119	0.290712	0.301171	0.455123	0.281202	0.278421	0.299618	0.288529	0.290422	0.298757	0.282955	0.28372	0.280776	0.278324	0.282318	0.277004	0.302041	0.287853	0.27879	0.296228	0.325111	0.300064	0.283963	0.282401	0.344106	0.336654	0.341285	0.315211	0.311009	0.30998	0.307736	0.313643	0.316216	0.306585	0.314637	0.299025	0.318914	0.305933	0.309476	0.314493	0.303916	0.333196	0.302265	0.275239	0.262815	0.242236	0.273788	0.277262	0.287285	0.31973	0.299303	0.289799	0.294103	0.301275	0.22868	0.253642	0.25121	0.256013	0.365856	0.371413	0.368469	0.309498	0.306396	0.39916	0.2872	0.322074	0.329185	0.324763	0.355335	0.324763	0.280544	0.283393	0.289441	0.287673	0.277085	0.279384	0.27531	0.276186	0.282957	0.274683	0.275086	0.273331	0.273446	0.268125	0.28168	0.27451	0.27509	0.279394	0.278529	0.280814	0.288156	0.290174	0.285375	0.285525	0.295525	0.284759	0.288452	0.289837	0.297038	0.285806	0.287801	0.298787	0.301674	0.286675	0.340624	0.170484	0.282174	0.324303	0.29497	0.287038	0.278739	0.280692	0.457998	0.478535	0.510304	0.369106	0.474131	0.478596	0.478304	0.508865	0.493388	0.484657	0.481073	0.515307	0.516225	0.465489	0.321188	0.503263	0.483624	0.484691	0.486114	0.49293	1	0.502667	0.501517	0.478008	0.509551	0.477441	0.501997	0.478971	0.499374	0.503187	0.502756	0.457462	0.452427	0.455338	0.455969	0.449108	0.507519	0.493189	0.50325	0.466614	0.500616	0.45295	0.50062	0.233358
CRR495895	0.295333	0.291372	0.240664	0.292471	0.286032	0.268914	0.330975	0.350789	0.341872	0.335335	0.365705	0.341816	0.305395	0.296058	0.293742	0.299094	0.2895	0.293663	0.288308	0.290917	0.313537	0.290446	0.28751	0.289418	0.292678	0.290298	0.300453	0.456189	0.280988	0.278364	0.299272	0.288188	0.290455	0.298646	0.282949	0.283815	0.280656	0.278323	0.282279	0.276588	0.301968	0.287986	0.278749	0.296419	0.325799	0.301254	0.283579	0.282346	0.344343	0.335852	0.338805	0.314533	0.310417	0.30951	0.307096	0.313469	0.315622	0.306277	0.31422	0.298649	0.31856	0.305683	0.308833	0.313963	0.304228	0.342449	0.30617	0.275416	0.262561	0.242772	0.273676	0.276776	0.286476	0.319156	0.298333	0.289315	0.293698	0.300712	0.228557	0.253954	0.251523	0.255535	0.371923	0.386138	0.365323	0.311429	0.306733	0.414341	0.287063	0.322427	0.33718	0.331283	0.376863	0.331283	0.28055	0.282959	0.288976	0.287845	0.27687	0.27935	0.275323	0.276027	0.282936	0.274848	0.275038	0.273329	0.273428	0.268142	0.281695	0.27444	0.274944	0.279283	0.278584	0.280612	0.287821	0.28967	0.285229	0.285707	0.295052	0.28454	0.287967	0.289712	0.296717	0.285323	0.287389	0.298388	0.301381	0.286139	0.339888	0.170349	0.281824	0.324324	0.294718	0.286738	0.27866	0.280135	0.469406	0.466638	0.504039	0.371393	0.47836	0.477805	0.483942	0.533874	0.482755	0.502808	0.500386	0.497137	0.49729	0.470213	0.326876	0.499087	0.487946	0.48636	0.519029	0.488734	0.502667	1	0.498254	0.469986	0.502373	0.49081	0.50041	0.479416	0.524405	0.500185	0.506897	0.474812	0.452409	0.461514	0.455543	0.448527	0.504716	0.486874	0.511238	0.468593	0.503176	0.468363	0.532283	0.233405
CRR495935	0.290621	0.286447	0.238063	0.287203	0.281636	0.265107	0.329791	0.347298	0.334226	0.330181	0.357467	0.335701	0.300361	0.291581	0.289243	0.29453	0.285211	0.2892	0.284064	0.286369	0.307856	0.286253	0.283177	0.285036	0.288174	0.285911	0.295804	0.446535	0.277013	0.274313	0.294515	0.283943	0.285905	0.293933	0.278829	0.2796	0.276766	0.274428	0.277982	0.273018	0.297127	0.283219	0.274601	0.292184	0.320561	0.295372	0.279469	0.278234	0.337937	0.330631	0.334935	0.309598	0.305543	0.304435	0.302171	0.308235	0.31064	0.300971	0.309139	0.293566	0.3132	0.300695	0.303897	0.308611	0.299738	0.337534	0.301453	0.271484	0.258894	0.2391	0.269834	0.272755	0.282439	0.314077	0.294127	0.284938	0.289181	0.295958	0.225855	0.250439	0.247905	0.252292	0.362166	0.368298	0.362473	0.304679	0.30202	0.39376	0.28226	0.317205	0.329865	0.318153	0.355057	0.318153	0.27635	0.278789	0.28498	0.283416	0.273012	0.275027	0.27115	0.271765	0.278408	0.270453	0.270796	0.269118	0.269265	0.263998	0.277137	0.27022	0.270921	0.274967	0.274206	0.276322	0.283316	0.285205	0.280619	0.280988	0.29034	0.280145	0.283799	0.285149	0.291636	0.280925	0.283022	0.293583	0.296336	0.282011	0.334693	0.167802	0.277851	0.319988	0.289796	0.282499	0.274474	0.275989	0.447036	0.479319	0.530547	0.357689	0.468427	0.471482	0.474154	0.499378	0.49515	0.471617	0.46881	0.516804	0.517101	0.4641	0.318919	0.497576	0.476956	0.485987	0.489283	0.49616	0.501517	0.498254	1	0.475221	0.503816	0.481928	0.505121	0.467517	0.504771	0.494624	0.487897	0.460391	0.442364	0.452216	0.441911	0.436617	0.496393	0.489384	0.51209	0.460503	0.491354	0.446179	0.499963	0.230427
CRR495956	0.292961	0.28906	0.239745	0.288885	0.284064	0.267359	0.31946	0.344975	0.331086	0.330981	0.355776	0.338027	0.302548	0.293789	0.291623	0.296462	0.287574	0.291703	0.286322	0.288788	0.30993	0.288523	0.285677	0.28724	0.290512	0.288428	0.29813	0.437469	0.279206	0.2766	0.297573	0.286379	0.288266	0.296099	0.281093	0.281787	0.279026	0.277128	0.280413	0.275395	0.299211	0.28485	0.277168	0.292855	0.319099	0.295831	0.281482	0.28035	0.340156	0.329579	0.333483	0.312369	0.308308	0.307152	0.305287	0.311184	0.3133	0.303733	0.31164	0.295866	0.316119	0.303618	0.306957	0.311242	0.297516	0.325584	0.2955	0.273381	0.261079	0.241341	0.272036	0.274823	0.284602	0.316838	0.296828	0.287159	0.291369	0.298439	0.227601	0.252651	0.249895	0.254237	0.3574	0.361583	0.355399	0.302587	0.299462	0.386092	0.284438	0.314253	0.323752	0.315437	0.347985	0.315437	0.278864	0.281704	0.287521	0.286055	0.275343	0.277367	0.27369	0.27414	0.280981	0.272875	0.273541	0.271725	0.271886	0.266681	0.27955	0.272932	0.273458	0.277443	0.276749	0.278841	0.285811	0.28784	0.283283	0.283548	0.293171	0.282755	0.286345	0.287658	0.294521	0.283606	0.285466	0.29595	0.299206	0.284401	0.336847	0.168639	0.279804	0.318613	0.29201	0.284013	0.275999	0.278377	0.432871	0.500328	0.489314	0.349973	0.449586	0.452575	0.4562	0.476687	0.474862	0.451407	0.447809	0.479897	0.480679	0.447447	0.315698	0.472304	0.456103	0.463825	0.465185	0.499069	0.478008	0.469986	0.475221	1	0.470697	0.463127	0.48006	0.451637	0.474547	0.47241	0.462146	0.438035	0.430739	0.440001	0.430575	0.427089	0.476956	0.466477	0.473818	0.44338	0.475303	0.429416	0.47294	0.231742
CRR495997	0.295369	0.291441	0.240618	0.292117	0.285939	0.269057	0.330981	0.351039	0.336012	0.334913	0.364057	0.340941	0.305219	0.295929	0.293683	0.298973	0.289436	0.293599	0.288057	0.290758	0.313194	0.290394	0.287477	0.289543	0.292737	0.290465	0.300562	0.462187	0.280896	0.278027	0.299108	0.288184	0.290162	0.298335	0.282842	0.283287	0.280694	0.278317	0.281884	0.276879	0.301564	0.287465	0.278426	0.295934	0.325649	0.300147	0.283561	0.2821	0.343064	0.336362	0.339977	0.314415	0.310591	0.309346	0.306931	0.313115	0.315432	0.305998	0.314176	0.298643	0.318305	0.305567	0.30894	0.313751	0.302583	0.343631	0.30219	0.275062	0.263094	0.242311	0.273686	0.27703	0.286717	0.319024	0.298828	0.289407	0.293786	0.301009	0.228738	0.253924	0.251525	0.255158	0.370468	0.370832	0.373914	0.308668	0.304845	0.400617	0.287079	0.320529	0.329274	0.325758	0.355231	0.325758	0.280584	0.282932	0.289055	0.287559	0.276827	0.279252	0.275216	0.275866	0.28263	0.274276	0.274945	0.273159	0.273156	0.267956	0.281427	0.274292	0.274859	0.278903	0.278422	0.28047	0.28772	0.289719	0.285161	0.285493	0.295532	0.284594	0.288194	0.289728	0.296629	0.285273	0.287744	0.298469	0.301194	0.286144	0.340076	0.170084	0.281707	0.322635	0.294869	0.286476	0.27866	0.280348	0.453008	0.468425	0.525129	0.361316	0.472185	0.473966	0.481816	0.491449	0.500794	0.484766	0.481434	0.520483	0.521838	0.464539	0.323486	0.529434	0.481587	0.504169	0.508866	0.488191	0.509551	0.502373	0.503816	0.470697	1	0.490541	0.494553	0.481891	0.485293	0.502389	0.498157	0.466455	0.455589	0.473468	0.455197	0.45347	0.495331	0.517574	0.512872	0.458273	0.488853	0.450256	0.497276	0.233283
CRR496640	0.29134	0.287479	0.238518	0.288274	0.282587	0.265713	0.32694	0.347493	0.334195	0.331043	0.360179	0.336754	0.30079	0.291798	0.289754	0.294703	0.285631	0.289803	0.284592	0.286817	0.308283	0.286639	0.283733	0.285544	0.28877	0.28655	0.296254	0.463649	0.277721	0.274757	0.295164	0.284551	0.286758	0.294709	0.279475	0.280041	0.27736	0.275176	0.278874	0.273444	0.297757	0.283708	0.275408	0.292873	0.32641	0.297747	0.279997	0.278702	0.339183	0.331948	0.334416	0.309934	0.306144	0.304839	0.302791	0.308691	0.310995	0.301688	0.309445	0.294216	0.313726	0.301327	0.304509	0.309405	0.301407	0.335465	0.302833	0.272075	0.25969	0.239691	0.270408	0.273353	0.282811	0.314441	0.294417	0.285451	0.289763	0.296442	0.226562	0.250842	0.248354	0.252329	0.378336	0.367697	0.361802	0.305292	0.303011	0.391653	0.283462	0.318678	0.327005	0.323423	0.350701	0.323423	0.276928	0.279248	0.285511	0.284035	0.273632	0.275683	0.271887	0.272578	0.279157	0.271286	0.271713	0.269882	0.269967	0.264951	0.277916	0.271068	0.271591	0.275584	0.27503	0.277128	0.283775	0.285927	0.281264	0.281504	0.290989	0.280764	0.284478	0.28575	0.292414	0.281333	0.283793	0.294343	0.297112	0.2824	0.33578	0.168024	0.278042	0.320661	0.290743	0.282847	0.275312	0.27652	0.458508	0.46488	0.492191	0.35084	0.483269	0.492979	0.506472	0.485593	0.471524	0.495587	0.493807	0.48607	0.48695	0.466872	0.325521	0.498686	0.487255	0.494274	0.510043	0.472953	0.477441	0.49081	0.481928	0.463127	0.490541	1	0.484106	0.486471	0.472355	0.493064	0.489772	0.478236	0.45775	0.477927	0.462016	0.4644	0.478179	0.492256	0.491022	0.476216	0.476644	0.477939	0.493693	0.231127
CRR496656	0.297398	0.293327	0.241976	0.294528	0.287617	0.270683	0.324832	0.354361	0.340133	0.336902	0.366071	0.34336	0.307288	0.298055	0.295535	0.301021	0.291372	0.295464	0.289968	0.292749	0.315879	0.292316	0.289318	0.291302	0.294615	0.292363	0.302806	0.450523	0.282758	0.279801	0.300879	0.28999	0.29231	0.300653	0.284529	0.285313	0.282382	0.279922	0.28377	0.278621	0.303983	0.289991	0.280321	0.29761	0.324615	0.301738	0.284963	0.284278	0.346242	0.337173	0.341154	0.316864	0.312708	0.311727	0.309397	0.315383	0.317952	0.308139	0.316839	0.301391	0.320878	0.307615	0.3111	0.316042	0.301348	0.335047	0.29971	0.276939	0.264284	0.244281	0.275245	0.278461	0.288503	0.321591	0.300685	0.291179	0.295632	0.302768	0.230008	0.255087	0.253219	0.257135	0.366921	0.370439	0.3651	0.309409	0.30442	0.402875	0.289134	0.319733	0.332843	0.321953	0.360708	0.321953	0.28201	0.284655	0.2911	0.289507	0.278532	0.281372	0.27726	0.277881	0.284987	0.276618	0.276959	0.275106	0.274988	0.269719	0.28379	0.276486	0.276935	0.281387	0.28051	0.282784	0.289803	0.291808	0.286932	0.287062	0.297527	0.286378	0.290092	0.291705	0.29869	0.287209	0.289413	0.300589	0.303596	0.28823	0.342391	0.171617	0.283346	0.325991	0.296958	0.288525	0.280309	0.282217	0.440983	0.476937	0.520909	0.368115	0.470913	0.466925	0.469874	0.506283	0.485724	0.475169	0.470734	0.510673	0.511464	0.458645	0.320425	0.487639	0.47161	0.488669	0.49383	0.501575	0.501997	0.50041	0.505121	0.48006	0.494553	0.484106	1	0.463723	0.50138	0.504446	0.491756	0.456243	0.446633	0.452621	0.447267	0.439751	0.498877	0.489881	0.500233	0.463821	0.493651	0.454606	0.502483	0.234697
